Log file open, 01/15/23 20:41:37
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Jobs were issued in 7 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Average processing rate: 1.81 jobs/sec
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Total thread time: 1.33 s
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Total thread preprocess time: 0.09 s
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Percentage time preprocessing: 6.48%
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Effective parallelization: 0.80 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Top 2 most expensive shader types by average time:
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    1 times, average 0.54 sec, max 0.54 sec, min 0.54 sec)
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display:                                                  FHitProxyPS (compiled    2 times, average 0.40 sec, max 0.45 sec, min 0.34 sec)
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: Top 2 shader types by total compile time:
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display:                                                  FHitProxyPS - 59.60% of total time (compiled    2 times, average 0.40 sec, max 0.45 sec, min 0.34 sec)
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display:                                                  FHitProxyVS - 40.40% of total time (compiled    1 times, average 0.54 sec, max 0.54 sec, min 0.54 sec)
[2023.01.16-02.46.53:344][899]LogShaderCompilers: Display: ================================================
[2023.01.16-02.47.09:512][ 14]LogSlate: Window 'manfall' being destroyed
[2023.01.16-02.47.09:517][ 14]LogSlate: Window 'manfall' being destroyed
[2023.01.16-02.47.09:519][ 14]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.16-02.47.09:519][ 14]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-02.47.15:628][660]LogViewport: Scene viewport resized to 815x697, mode Windowed.
[2023.01.16-02.47.15:650][661]LogViewport: Scene viewport resized to 696x697, mode Windowed.
[2023.01.16-02.47.15:681][662]LogViewport: Scene viewport resized to 687x697, mode Windowed.
[2023.01.16-02.47.26:326][583]LogSlate: Window 'Extract sprites' being destroyed
[2023.01.16-02.47.35:254][437]LogContentBrowser: Deferred new asset file creation: T_UE4Robot_IdleStand_D1
[2023.01.16-02.47.35:305][437]LogContentBrowser: Creating deferred item: T_UE4Robot_IdleStand_D1
[2023.01.16-02.47.35:315][438]LogContentBrowser: Renaming the item being created (Deferred Item: T_UE4Robot_IdleStand_D1).
[2023.01.16-02.47.48:805][ 52]LogContentBrowser: Attempting asset rename: T_UE4Robot_IdleStand_D1 -> manidle
[2023.01.16-02.47.48:805][ 52]LogContentBrowser: End creating deferred item T_UE4Robot_IdleStand_D1
[2023.01.16-02.47.54:881][684]LogViewport: Scene viewport resized to 815x697, mode Windowed.
[2023.01.16-02.47.54:907][685]LogViewport: Scene viewport resized to 696x697, mode Windowed.
[2023.01.16-02.47.54:932][686]LogViewport: Scene viewport resized to 687x697, mode Windowed.
[2023.01.16-02.48.00:606][170]LogViewport: Scene viewport resized to 687x696, mode Windowed.
[2023.01.16-02.48.00:639][170]LogViewport: Scene viewport resized to 687x693, mode Windowed.
[2023.01.16-02.48.01:259][220]LogSlate: Window 'Extract sprites' being destroyed
[2023.01.16-02.48.04:628][544]LogContentBrowser: Deferred new asset file creation: T_UE4Robot_Jump_D1
[2023.01.16-02.48.04:689][544]LogContentBrowser: Creating deferred item: T_UE4Robot_Jump_D1
[2023.01.16-02.48.04:698][545]LogContentBrowser: Renaming the item being created (Deferred Item: T_UE4Robot_Jump_D1).
[2023.01.16-02.48.09:162][ 81]LogContentBrowser: Attempting asset rename: T_UE4Robot_Jump_D1 -> manjump
[2023.01.16-02.48.09:162][ 81]LogContentBrowser: End creating deferred item T_UE4Robot_Jump_D1
[2023.01.16-02.48.10:444][196]LogAssetEditorSubsystem: Opening Asset editor for Texture2D /Game/Jump/T_UE4Robot_Jump_D.T_UE4Robot_Jump_D
[2023.01.16-02.48.10:545][196]LogViewport: Scene viewport resized to 919x534, mode Windowed.
[2023.01.16-02.48.12:821][385]LogSlate: Window 'T_UE4Robot_Jump_D' being destroyed
[2023.01.16-02.48.12:827][385]LogSlate: Window 'T_UE4Robot_Jump_D' being destroyed
[2023.01.16-02.48.13:996][502]LogAssetEditorSubsystem: Opening Asset editor for PaperFlipbook /Game/Jump/manjump.manjump
[2023.01.16-02.48.13:997][502]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-02.48.14:095][502]LogViewport: Scene viewport resized to 988x405, mode Windowed.
[2023.01.16-02.48.17:800][764]LogSlate: Window 'manjump' being destroyed
[2023.01.16-02.48.17:806][764]LogSlate: Window 'manjump' being destroyed
[2023.01.16-02.48.17:807][764]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.16-02.48.17:807][764]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-02.48.22:259][192]LogViewport: Scene viewport resized to 815x697, mode Windowed.
[2023.01.16-02.48.22:282][193]LogViewport: Scene viewport resized to 696x697, mode Windowed.
[2023.01.16-02.48.22:310][194]LogViewport: Scene viewport resized to 687x697, mode Windowed.
[2023.01.16-02.48.30:048][848]LogSlate: Window 'Extract sprites' being destroyed
[2023.01.16-02.48.36:302][418]LogContentBrowser: Deferred new asset file creation: T_UE4Robot_Run_D1
[2023.01.16-02.48.36:355][418]LogContentBrowser: Creating deferred item: T_UE4Robot_Run_D1
[2023.01.16-02.48.36:365][419]LogContentBrowser: Renaming the item being created (Deferred Item: T_UE4Robot_Run_D1).
[2023.01.16-02.48.39:561][801]LogContentBrowser: Attempting asset rename: T_UE4Robot_Run_D1 -> manrum
[2023.01.16-02.48.39:561][801]LogContentBrowser: End creating deferred item T_UE4Robot_Run_D1
[2023.01.16-02.48.46:917][564]LogContentBrowser: Attempting asset rename: manrum -> manrun
[2023.01.16-02.48.47:363][564]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.16-02.48.47:430][564]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.005410 seconds
[2023.01.16-02.48.47:441][564]LogSerialization: UsePackageTrailer: 'true'
[2023.01.16-02.48.47:457][564]LogSavePackage: Moving output files for package: /Game/Run/manrun
[2023.01.16-02.48.47:457][564]LogSavePackage: Moving '../../../../../../Projects/Programming/LearningUnrealEngine2DPlatoform/LearningUnrealEngine2DPlatoform/sidescroller/Saved/manrun7DC3EB14450DB24D37E5FB960D19BE8F.tmp' to '../../../../../../Projects/Programming/LearningUnrealEngine2DPlatoform/LearningUnrealEngine2DPlatoform/sidescroller/Content/Run/manrun.uasset'
[2023.01.16-02.48.47:463][564]LogFileHelpers: InternalPromptForCheckoutAndSave took 103 ms
[2023.01.16-02.48.47:477][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.01.16-02.48.47:484][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.01.16-02.48.47:490][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.01.16-02.48.47:493][564]AssetCheck: New page: Asset Save: manrun
[2023.01.16-02.48.47:503][564]LogContentValidation: Display: Validating /Script/Paper2D.PaperFlipbook /Game/Run/manrun.manrun
[2023.01.16-02.48.55:948][359]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.01.16-02.48.55:955][359]LogContentBrowser: Creating deferred item: NewFolder
[2023.01.16-02.48.55:963][360]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.01.16-02.49.00:350][884]LogContentBrowser: Attempting asset rename: NewFolder -> Blueprints
[2023.01.16-02.49.00:350][884]LogContentBrowser: End creating deferred item NewFolder
[2023.01.16-02.49.03:946][252]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.16-02.49.03:947][252]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.16-02.49.03:947][252]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.16-02.49.18:812][252]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.01.16-02.49.18:818][252]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2023.01.16-02.49.18:824][252]LogContentBrowser: Creating deferred item: NewBlueprint
[2023.01.16-02.49.18:842][254]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2023.01.16-02.49.27:823][306]LogContentBrowser: Attempting asset rename: NewBlueprint -> Paper2DCharacter
[2023.01.16-02.49.28:039][306]LogContentBrowser: End creating deferred item NewBlueprint
[2023.01.16-02.49.29:589][475]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Paper2DCharacter.Paper2DCharacter
[2023.01.16-02.49.29:614][475]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-02.49.31:251][475]LogStaticMesh: Display: Building static mesh PhAT_FloorBox...
[2023.01.16-02.49.31:253][475]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/PhAT_FloorBox.PhAT_FloorBox
[2023.01.16-02.49.31:284][475]LogTexture: Display: Waiting for textures to be ready 0/2 (/Engine/EditorResources/TilePatine_N) ...
[2023.01.16-02.49.31:617][475]LogViewport: Scene viewport resized to 738x513, mode Windowed.
[2023.01.16-02.49.34:691][667]LogViewport: Scene viewport resized to 1141x877, mode Windowed.
[2023.01.16-02.50.29:158][732]LogEditorTransaction: Undo Modify Component(s)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: ================================================
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Total job queries 106, among them cache hits 11 (10.38%)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Tracking 93 distinct input hashes that result in 80 distinct outputs (86.02%)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: RAM used: 0.82 MB (0.00 GB) of 3276.80 MB (3.20 GB) budget. Usage: 0.02%
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Shaders Compiled: 22
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Jobs assigned 24, completed 22 (91.67%)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Average time worker was idle: 95.82 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Time job spent in pending queue: average 0.20 s, longest 0.96 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Job execution time: average 0.87 s, max 1.24 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Job life time (pending + execution): average 1.09 s, max 1.87
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 5.00 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Jobs were issued in 24 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Average processing rate: 4.40 jobs/sec
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Total thread time: 12.92 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Total thread preprocess time: 0.79 s
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Percentage time preprocessing: 6.13%
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Effective parallelization: 2.59 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    5 times, average 0.81 sec, max 0.91 sec, min 0.71 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    3 times, average 0.78 sec, max 0.82 sec, min 0.71 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    1 times, average 0.69 sec, max 0.69 sec, min 0.69 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    3 times, average 0.68 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    2 times, average 0.60 sec, max 0.66 sec, min 0.54 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 31.45% of total time (compiled    5 times, average 0.81 sec, max 0.91 sec, min 0.71 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 18.04% of total time (compiled    3 times, average 0.78 sec, max 0.82 sec, min 0.71 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                                 FLumenCardVS - 15.76% of total time (compiled    3 times, average 0.68 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 10.18% of total time (compiled    3 times, average 0.44 sec, max 0.46 sec, min 0.41 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display:                                                  FHitProxyVS - 9.30% of total time (compiled    2 times, average 0.60 sec, max 0.66 sec, min 0.54 sec)
[2023.01.16-02.50.52:887][ 29]LogShaderCompilers: Display: ================================================
[2023.01.16-02.50.54:032][ 97]LogEditorTransaction: Undo Add Component
[2023.01.16-02.52.25:362][196]LogEditorTransaction: Undo Add Component
[2023.01.16-02.52.27:161][289]LogEditorTransaction: Undo Edit Capsule Half Height
[2023.01.16-02.52.27:665][320]LogEditorTransaction: Undo Edit Capsule Radius
[2023.01.16-02.52.27:913][334]LogEditorTransaction: Undo Edit Capsule Half Height
[2023.01.16-02.52.28:130][346]LogEditorTransaction: Undo Edit Capsule Half Height
[2023.01.16-02.52.28:290][355]LogEditorTransaction: Undo Edit Source Flipbook
[2023.01.16-02.52.28:451][364]LogEditorTransaction: Undo Edit Frames Per Second
[2023.01.16-02.52.29:605][447]LogSlate: Window 'Paper2DCharacter' being destroyed
[2023.01.16-02.52.29:610][447]LogSlate: Window 'Paper2DCharacter' being destroyed
[2023.01.16-02.52.29:637][447]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.16-02.52.29:637][447]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-02.52.31:014][584]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Paper2DCharacter.Paper2DCharacter
[2023.01.16-02.52.31:015][584]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-02.52.33:666][757]LogSlate: Window 'Paper2DCharacter' being destroyed
[2023.01.16-02.52.33:679][757]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.01.16-02.52.33:679][757]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-02.52.34:880][865]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Paper2DCharacter.Paper2DCharacter
[2023.01.16-02.52.34:880][865]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-02.52.56:110][621]LogEditorTransaction: Undo Edit Frames Per Second
[2023.01.16-02.53.01:706][ 32]LogEditorTransaction: Redo Edit Frames Per Second
[2023.01.16-02.53.01:724][ 32]LogEditorTransaction: Redo Edit Frames Per Second
[2023.01.16-02.53.01:725][ 32]LogEditorTransaction: Redo Edit Source Flipbook
[2023.01.16-02.53.01:730][ 32]LogEditorTransaction: Redo Edit Capsule Half Height
[2023.01.16-02.53.01:733][ 32]LogEditorTransaction: Redo Edit Capsule Half Height
[2023.01.16-02.53.01:736][ 32]LogEditorTransaction: Redo Edit Capsule Radius
[2023.01.16-02.53.01:740][ 32]LogEditorTransaction: Redo Edit Capsule Half Height
[2023.01.16-02.53.05:559][296]LogSlate: Window 'Undo History' being destroyed
[2023.01.16-02.53.05:565][296]LogSlate: Window 'Undo History' being destroyed
[2023.01.16-02.53.08:066][501]LogSlate: Window 'Paper2DCharacter' being destroyed
[2023.01.16-02.53.08:074][501]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.16-02.53.08:074][501]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-02.53.08:113][501]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Paper2DCharacter.Paper2DCharacter
[2023.01.16-02.53.08:115][501]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-02.53.14:019][821]LogViewport: Scene viewport resized to 1141x693, mode Windowed.
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: ================================================
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: Total job queries 119, among them cache hits 18 (15.13%)
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: Tracking 98 distinct input hashes that result in 85 distinct outputs (86.73%)
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: RAM used: 0.85 MB (0.00 GB) of 3276.80 MB (3.20 GB) budget. Usage: 0.03%
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: Shaders Compiled: 27
[2023.01.16-02.54.27:901][770]LogShaderCompilers: Display: Jobs assigned 30, completed 27 (90.00%)
